url,type,url_len,dot_count,at_count,hyphen_count,undersc_count,slash_count,doubleslash_count,backslash_count,quemark_count,asterisk_count,ampersand_count,equalto_count,percent_count,numeric_count,letter_count,num_to_alpha,domain,port,domain_length,is_https,has_digit,HTTPSDomainURL,tld,subd_count,tld_exists,is_shortened,ip_type,path_depth,dot>3,redirecting//,prefsuff,nonStdPort,domain_entropy,DomainAgeDays,DomainRegLength
http://rapidlinkhit.com/,phishing,24,1,0,0,0,3,1,0,0,0,0,0,0,0,19,0.0,rapidlinkhit.com,,16.0,1,0,-1,com,0,1,1,-1,1,0,-1,-1,1,3.702819531114783,,
http://maryhuntsman.net/HUDa/,phishing,29,1,0,0,0,4,1,0,0,0,0,0,0,0,23,0.0,maryhuntsman.net,,16.0,1,0,-1,net,0,1,0,-1,2,0,-1,-1,1,3.327819531114783,,
http://www.highspirittreks.com/cap1-360/home/log.php,phishing,52,3,0,1,0,5,1,0,0,0,0,0,0,4,38,0.10256410256410256,highspirittreks.com,,19.0,1,0,-1,com,1,1,0,-1,3,0,-1,-1,1,3.5766176449086657,7308.0,7670.0
https://www.en.wikipedia.org/wiki/Patrick_Watson_(musician),legitimate,59,3,0,0,2,4,1,0,0,0,0,0,0,0,47,0.0,en.wikipedia.org,,16.0,-1,0,-1,org,2,1,0,-1,2,0,-1,-1,1,3.452819531114783,9216.0,9496.0
http://cloudserver059225.home.net.pl/Ourtimess/ourtimes.html,phishing,60,4,0,0,0,4,1,0,0,0,0,0,0,6,45,0.13043478260869565,cloudserver059225.home.net.pl,,29.0,1,1,-1,net.pl,1,1,0,-1,2,1,-1,-1,1,4.073329701949521,10274.0,11687.0
http://www.doversolutions.co.in/images/title.png,phishing,48,4,0,0,0,4,1,0,0,0,0,0,0,0,39,0.0,doversolutions.co.in,,20.0,1,0,-1,co.in,1,1,0,-1,2,1,-1,-1,1,3.521928094887363,,
http://magazineshopp.com/seguro/pf.br.android/index.php,phishing,55,4,0,0,0,5,1,0,0,0,0,0,0,0,45,0.0,magazineshopp.com,,17.0,1,0,-1,com,0,1,0,-1,3,1,-1,-1,1,3.616874605956222,,
https://www.greatschools.org/florida/pembroke-pines/,legitimate,52,2,0,1,0,5,1,0,0,0,0,0,0,0,43,0.0,greatschools.org,,16.0,-1,0,-1,org,1,1,0,-1,3,0,-1,-1,1,3.327819531114783,9567.0,9862.0
https://www.iherb.com/North-American-Herb-Spice-Co-Health-Bac-Ecologic-500-Probiotic-100-g/17902?at=0,legitimate,101,2,0,11,0,4,1,0,1,0,0,1,0,12,69,0.17142857142857143,iherb.com,,9.0,-1,0,-1,com,1,1,0,-1,2,0,-1,-1,1,3.169925001442312,10480.0,12052.0
https://www.hotel.info/en/montreal-city-mercierhochelaga-maisonneuve/hotels-158984/,legitimate,83,2,0,4,0,6,1,0,0,0,0,0,0,6,64,0.09230769230769231,hotel.info,,10.0,-1,0,-1,info,1,1,0,-1,4,0,-1,-1,1,3.1219280948873624,,
http://220-134-226-34.hinet-ip.hinet.net/Application%20Files/LoginForm_2_0_0_19/,phishing,80,3,0,4,4,5,1,0,0,0,0,0,1,18,44,0.4,220-134-226-34.hinet-ip.hinet.net,,33.0,1,1,-1,net,2,1,0,-1,3,0,-1,1,1,3.6572899523639886,11708.0,12784.0
https://www.lct-corp.net/lmds.html,legitimate,34,3,0,1,0,3,1,0,0,0,0,0,0,0,26,0.0,lct-corp.net,,12.0,-1,0,-1,net,1,1,0,-1,1,0,-1,1,1,3.2516291673878226,9779.0,11323.0
https://www.planetware.com/,legitimate,27,2,0,0,0,3,1,0,0,0,0,0,0,0,21,0.0,planetware.com,,14.0,-1,0,-1,com,1,1,0,-1,1,0,-1,-1,1,3.521640636343318,10169.0,11322.0
https://www.123people.com/a/geoff+davis,legitimate,39,2,0,0,0,4,1,0,0,0,0,0,0,3,28,0.10344827586206896,123people.com,,13.0,-1,1,-1,com,1,1,0,-1,2,0,-1,-1,1,3.238901256602631,1818.0,1826.0
https://www.medora.com/,legitimate,23,2,0,0,0,3,1,0,0,0,0,0,0,0,17,0.0,medora.com,,10.0,-1,0,-1,com,1,1,0,-1,1,0,-1,-1,1,2.9219280948873623,10981.0,11322.0
https://www.wikifeet.com/Christina_Ricci,legitimate,40,2,0,0,1,3,1,0,0,0,0,0,0,0,33,0.0,wikifeet.com,,12.0,-1,0,-1,com,1,1,1,-1,1,0,-1,-1,1,3.2516291673878226,6492.0,6574.0
http://www.familiasemlimites.com.br/wp-admin/traders/Hotmail-New/Hotmail-New/Verification%20Set-up.html,phishing,103,4,0,4,0,7,1,0,0,0,0,0,1,2,84,0.023529411764705882,familiasemlimites.com.br,,24.0,1,0,-1,com.br,1,1,0,-1,5,1,-1,-1,1,3.5016291673878226,,
https://www.surplusrecord.com/sre/036314.htm,legitimate,44,3,0,0,0,4,1,0,0,0,0,0,0,6,30,0.1935483870967742,surplusrecord.com,,17.0,-1,0,-1,com,1,1,0,-1,2,0,-1,-1,1,3.3371753411230767,11222.0,11687.0
https://www.sufcdb.co.uk/index.php?option=displaypage&Itemid=83&op=file,legitimate,71,4,0,0,0,3,1,0,1,0,2,3,0,2,55,0.03571428571428571,sufcdb.co.uk,,12.0,-1,0,-1,co.uk,1,1,0,-1,1,1,-1,-1,1,3.084962500721156,8023.0,8035.0
http://antiquescollectablesandjuststuff.com/gy7f57f6?gtaopikvyyg=clgmnbloqn,phishing,75,1,0,0,0,3,1,0,1,0,0,1,0,4,64,0.06153846153846154,antiquescollectablesandjuststuff.com,,36.0,1,0,-1,com,0,1,0,-1,1,0,-1,-1,1,3.8984128483640528,,
http://millenniumpowersystems.com/prestagen/modules/feeder/seguro/,phishing,66,1,0,0,0,7,1,0,0,0,0,0,0,0,57,0.0,millenniumpowersystems.com,,26.0,1,0,-1,com,0,1,0,-1,5,0,-1,-1,1,3.7192945256669794,5223.0,5479.0
http://ukworktopsdirect.co.uk/updating/home/,phishing,44,2,0,0,0,5,1,0,0,0,0,0,0,0,36,0.0,ukworktopsdirect.co.uk,,22.0,1,0,-1,co.uk,0,1,1,-1,3,0,-1,-1,1,3.572623663895164,4468.0,5113.0
https://www.myspace.com/ragancole,legitimate,33,2,0,0,0,3,1,0,0,0,0,0,0,0,27,0.0,myspace.com,,11.0,-1,0,-1,com,1,1,0,-1,1,0,-1,-1,1,3.095795255000934,11003.0,12055.0
http://click.skem1.com/ErrorPage.aspx,phishing,37,3,0,0,0,3,1,0,0,0,0,0,0,1,29,0.03333333333333333,click.skem1.com,,15.0,1,1,-1,com,1,1,0,-1,1,0,-1,-1,1,3.1898980954642875,,
https://www.msmc.la.edu/student-life/leadership/womens-leadership-program/what-we-do/associated-student-body/chalon-associated-student-body/chalon-asb-elections.asp,legitimate,164,4,0,12,0,9,1,0,0,0,0,0,0,0,138,0.0,msmc.la.edu,,11.0,-1,0,-1,edu,2,1,0,-1,7,1,-1,-1,1,3.095795255000934,,
https://www.centrefortheaestheticrevolution.blogspot.com/2011/08/mathieu-copeland-studies-for-catalogue.html,legitimate,108,4,0,4,0,5,1,0,0,0,0,0,0,6,88,0.06741573033707865,centrefortheaestheticrevolution.blogspot.com,,44.0,-1,0,-1,com,2,1,1,-1,3,1,-1,-1,1,3.9130884364257574,,
https://www.mesolawcenter.com/Asbestos_in_Frigates.php,legitimate,54,3,0,0,2,3,1,0,0,0,0,0,0,0,45,0.0,mesolawcenter.com,,17.0,-1,0,-1,com,1,1,0,-1,1,0,-1,-1,1,3.4548223999466057,7293.0,8036.0
http://space4elephants.org/878hf33f34f,phishing,38,1,0,0,0,3,1,0,0,0,0,0,0,8,25,0.3076923076923077,space4elephants.org,,19.0,1,1,-1,org,0,1,0,-1,1,0,-1,-1,1,3.6818808028034025,431.0,365.0
https://www.tv.com/shows/sonny-with-a-chance/,legitimate,45,2,0,3,0,5,1,0,0,0,0,0,0,0,34,0.0,tv.com,,6.0,-1,0,-1,com,1,1,0,-1,3,0,-1,-1,1,2.584962500721156,10906.0,10956.0
https://www.moviesblog.mtv.com/2009/05/05/ken-watanabe-tom-hardy-join-christopher-nolans-inception/,legitimate,99,3,0,7,0,7,1,0,0,0,0,0,0,8,73,0.10810810810810811,moviesblog.mtv.com,,18.0,-1,0,-1,com,2,1,0,-1,5,0,-1,-1,1,3.4193819456463714,11376.0,11689.0
https://www.manta.com/c/mmjjzkc/northeast-middle-school,legitimate,55,2,0,2,0,5,1,0,0,0,0,0,0,0,45,0.0,manta.com,,9.0,-1,0,-1,com,1,1,0,-1,3,0,-1,-1,1,2.725480556997868,8125.0,8401.0
http://d0ntw0rry.com/rental/conn.php,phishing,36,2,0,0,0,4,1,0,0,0,0,0,0,2,27,0.07142857142857142,d0ntw0rry.com,,13.0,1,1,-1,com,0,1,0,-1,2,0,-1,-1,1,3.3927474104487847,,
http://serajeadine.ir/kia7ho30x,phishing,31,1,0,0,0,3,1,0,0,0,0,0,0,3,23,0.125,serajeadine.ir,,14.0,1,0,-1,ir,0,1,0,-1,1,0,-1,-1,1,3.0391486719030705,,
https://www.freebase.com/view/en/oklahoma_sooners_football,legitimate,58,2,0,0,2,5,1,0,0,0,0,0,0,0,48,0.0,freebase.com,,12.0,-1,0,-1,com,1,1,0,-1,3,0,-1,-1,1,3.188721875540867,8222.0,8401.0
https://www.xmq-slk.com/English/index.asp,legitimate,41,3,0,1,0,4,1,0,0,0,0,0,0,0,32,0.0,xmq-slk.com,,11.0,-1,0,-1,com,1,1,0,-1,2,0,-1,1,1,3.2776134368191157,6425.0,6574.0
https://www.mylife.com/c-801431820,legitimate,34,2,0,1,0,3,1,0,0,0,0,0,0,9,18,0.47368421052631576,mylife.com,,10.0,-1,0,-1,com,1,1,0,-1,1,0,-1,-1,1,3.1219280948873624,10578.0,10958.0
https://www.squidoo.com/best-martialartist-ever,legitimate,47,2,0,2,0,3,1,0,0,0,0,0,0,0,39,0.0,squidoo.com,,11.0,-1,0,-1,com,1,1,0,-1,1,0,-1,-1,1,3.0271691184406184,7615.0,7670.0
https://www.digitalundergroundllc.com/,legitimate,38,2,0,0,0,3,1,0,0,0,0,0,0,0,32,0.0,digitalundergroundllc.com,,25.0,-1,0,-1,com,1,1,0,-1,1,0,-1,-1,1,3.7034651896016473,5840.0,5844.0
http://ht.ly/CEB330mmohu,phishing,24,1,0,0,0,3,1,0,0,0,0,0,0,3,16,0.17647058823529413,ht.ly,,5.0,1,0,-1,ly,0,1,0,-1,1,0,-1,-1,1,2.321928094887362,5852.0,5844.0
https://www.heavygames.com/flim/playgame.asp,legitimate,44,3,0,0,0,4,1,0,0,0,0,0,0,0,36,0.0,heavygames.com,,14.0,-1,0,-1,com,1,1,0,-1,2,0,-1,-1,1,3.3787834934861753,8062.0,8399.0
https://www.last.fm/music/Eudoxis,legitimate,33,2,0,0,0,4,1,0,0,0,0,0,0,0,26,0.0,last.fm,,7.0,-1,0,-1,fm,1,1,0,-1,2,0,-1,-1,1,2.8073549220576037,8784.0,9130.0
https://www.safatshwane.net/,legitimate,28,2,0,0,0,3,1,0,0,0,0,0,0,0,22,0.0,safatshwane.net,,15.0,-1,0,-1,net,1,1,0,-1,1,0,-1,-1,1,3.056564762130954,,
https://www.track-trace.com/container,legitimate,37,2,0,1,0,3,1,0,0,0,0,0,0,0,30,0.0,track-trace.com,,15.0,-1,0,-1,com,1,1,0,-1,1,0,-1,1,1,3.1898980954642875,9574.0,9862.0
http://hjartholm.no/blog/wp-includes/js/bookmark/index.php?rand=13inboxlightaspxn.1774256418&amp;;amp,phishing,101,3,0,1,0,7,1,0,1,0,1,1,0,12,72,0.1643835616438356,hjartholm.no,,12.0,1,0,-1,no,0,1,0,-1,5,0,-1,-1,1,3.2516291673878226,8885.0,
http://www.prolocotrichiana.it/tmp/jlnlkrefw/Account_Verified.htm,phishing,65,3,0,0,1,5,1,0,0,0,0,0,0,0,55,0.0,prolocotrichiana.it,,19.0,1,0,-1,it,1,1,0,-1,3,0,-1,-1,1,3.326360407952694,8078.0,8325.0
http://cloud.mfc-ps.de/98ynhce?rzgpkzrwco=qxgkgf,phishing,48,2,0,1,0,3,1,0,1,0,0,1,0,2,37,0.05263157894736842,cloud.mfc-ps.de,,15.0,1,0,-1,de,1,1,0,-1,1,0,-1,1,1,3.506890595608519,,
http://akwa-service.ru/install.php,phishing,34,2,0,1,0,3,1,0,0,0,0,0,0,0,27,0.0,akwa-service.ru,,15.0,1,0,-1,ru,0,1,0,-1,1,0,-1,1,1,3.506890595608519,,
https://www.streema.com/radios/Star_101.3_KIOI,legitimate,46,3,0,0,2,4,1,0,0,0,0,0,0,4,32,0.12121212121212122,streema.com,,11.0,-1,0,-1,com,1,1,0,-1,2,0,-1,-1,1,3.095795255000934,6906.0,7965.0
https://www.topix.com/nfl/detroit-lions,legitimate,39,2,0,1,0,4,1,0,0,0,0,0,0,0,31,0.0,topix.com,,9.0,-1,0,-1,com,1,1,0,-1,2,0,-1,-1,1,2.94770277922009,11360.0,11689.0
https://www.ca.autos.yahoo.com/?refsrc=autos/ads/tl/revshare/tl1,legitimate,64,4,0,0,0,7,1,0,1,0,0,1,0,1,49,0.02,ca.autos.yahoo.com,,18.0,-1,0,-1,com,3,1,0,-1,1,1,-1,-1,1,3.086048612313038,11403.0,11689.0
http://183.131.85.210:6541/xxdf,phishing,31,3,0,0,0,3,1,0,0,0,0,0,0,15,8,1.6666666666666667,183.131.85.210,6541.0,14.0,1,1,-1,,0,0,0,1,1,0,-1,-1,1,2.610577243331642,,
http://camdasexx.blogspot.com.tr/2014/07/ucretsiz-uye-ol-kamerada-seks-yapalm.html?m=1,phishing,86,4,0,5,0,5,1,0,1,0,0,1,0,7,62,0.1111111111111111,camdasexx.blogspot.com.tr,,25.0,1,0,-1,com.tr,1,1,1,-1,3,1,-1,-1,1,3.7834651896016473,5530.0,5843.0
https://www.facebook.com/people/William-Rice/1164953052,legitimate,55,2,0,1,0,5,1,0,0,0,0,0,0,10,36,0.2702702702702703,facebook.com,,12.0,-1,0,-1,com,1,1,0,-1,3,0,-1,-1,1,3.0220552088742005,10602.0,13514.0
http://gold.ozroadie.com.au/d8w1xezes1\nwww.lavoro24.it/offerte_lavoro.php?cosa=&regione=&provincia=&categoria=329,phishing,114,6,0,0,1,4,1,1,1,0,3,4,0,8,85,0.09302325581395349,gold.ozroadie.com.au,,20.0,1,0,-1,com.au,1,1,0,-1,2,1,-1,-1,1,3.484183719779189,,
https://www.websters-online-dictionary.org/pi/pie.html,legitimate,54,3,0,2,0,4,1,0,0,0,0,0,0,0,44,0.0,websters-online-dictionary.org,,30.0,-1,0,-1,org,1,1,0,-1,2,0,-1,1,1,3.9144093452479405,8361.0,8401.0
http://lsnsoft.info/746t3fg3,phishing,28,1,0,0,0,3,1,0,0,0,0,0,0,5,18,0.2631578947368421,lsnsoft.info,,12.0,1,0,-1,info,0,1,0,-1,1,0,-1,-1,1,2.918295834054489,,
http://linuxtraininghyderabad.com/assets/custom/css/9ffb4c7f11c82c5f9303d998e5e464600289bbb2,phishing,92,1,0,0,0,6,1,0,0,0,0,0,0,26,58,0.4406779661016949,linuxtraininghyderabad.com,,26.0,1,0,-1,com,0,1,0,-1,4,0,-1,-1,1,3.997952698660692,,
https://www.musicstack.com/album/bruno_walter/brahms_variations_wagner_siegf,legitimate,76,2,0,0,4,5,1,0,0,0,0,0,0,0,64,0.0,musicstack.com,,14.0,-1,0,-1,com,1,1,0,-1,3,0,-1,-1,1,3.1820058147602133,10381.0,12417.0
http://91.239.24.182:6892,phishing,25,3,0,0,0,2,1,0,0,0,0,0,0,14,4,2.8,91.239.24.182,6892.0,13.0,1,1,-1,,0,0,0,1,0,0,-1,-1,1,2.6612262562697895,,
http://unisearchthailand.com/modules/outlookM/,phishing,46,1,0,0,0,5,1,0,0,0,0,0,0,0,39,0.0,unisearchthailand.com,,21.0,1,0,-1,com,0,1,0,-1,3,0,-1,-1,1,3.7849418274376427,,
http://smartshairdressing.co.uk/wp-content/plugins/dss/upload.php?email=abuse@emeraldmaterials.com,phishing,98,4,1,1,0,6,1,0,1,0,0,1,0,0,83,0.0,smartshairdressing.co.uk,,24.0,1,0,-1,co.uk,0,1,0,-1,4,1,-1,-1,1,3.8035088547976783,,
http://www.claywrites.com/wp-content/themes/us/document.html?ssl=yes,phishing,68,3,0,1,0,6,1,0,1,0,0,1,0,0,55,0.0,claywrites.com,,14.0,1,0,-1,com,1,1,0,-1,4,0,-1,-1,1,3.6644977792004614,5095.0,6209.0
https://www.en.wikipedia.org/wiki/Kenji_Kaido,legitimate,45,3,0,0,1,4,1,0,0,0,0,0,0,0,36,0.0,en.wikipedia.org,,16.0,-1,0,-1,org,2,1,0,-1,2,0,-1,-1,1,3.452819531114783,9216.0,9496.0
http://aquatixbottle.com/nhftgrg45/,phishing,35,1,0,0,0,4,1,0,0,0,0,0,0,2,27,0.07142857142857142,aquatixbottle.com,,17.0,1,0,-1,com,0,1,0,-1,2,0,-1,-1,1,3.572469458770135,,
http://mieorganizasyon.com/imagine/googledoc2/,phishing,46,1,0,0,0,5,1,0,0,0,0,0,0,1,38,0.02564102564102564,mieorganizasyon.com,,19.0,1,0,-1,com,0,1,0,-1,3,0,-1,-1,1,3.5766176449086657,269.0,365.0
http://afruc.org/public/css/skins/alibabaFUDNewPage/step2.php?user2=,phishing,68,2,0,0,0,7,1,0,1,0,0,1,0,2,54,0.03636363636363636,afruc.org,,9.0,1,0,-1,org,0,1,0,-1,5,0,-1,-1,1,2.94770277922009,19.0,365.0
https://www.facebook.com/pages/Animalerie-Chico-Masson/181944371832700?v=info,legitimate,77,2,0,2,0,5,1,0,1,0,0,1,0,15,50,0.29411764705882354,facebook.com,,12.0,-1,0,-1,com,1,1,0,-1,3,0,-1,-1,1,3.0220552088742005,10602.0,13514.0
http://51jianli.cn/images/?http://us.battle.net/login/en,phishing,56,3,0,0,0,8,2,0,1,0,0,0,0,2,40,0.04878048780487805,51jianli.cn,,11.0,1,1,-1,cn,0,1,0,-1,2,0,-1,-1,1,3.095795255000934,829.0,1096.0
https://www.unrealitytv.co.uk/reality-tv/id-do-anythings-jessie-buckley-lands-role-in-join-my-band/,legitimate,99,3,0,11,0,5,1,0,0,0,0,0,0,0,79,0.0,unrealitytv.co.uk,,17.0,-1,0,-1,co.uk,1,1,0,-1,3,0,-1,-1,1,3.7345216647797512,50.0,365.0
https://www.hockeyfights.com/players/909,legitimate,40,2,0,0,0,4,1,0,0,0,0,0,0,3,30,0.0967741935483871,hockeyfights.com,,16.0,-1,0,-1,com,1,1,0,-1,2,0,-1,-1,1,3.625,9604.0,9862.0
http://oggo.by/ppp/6eab17dacc7954cd6c0c8e161a9d3c0d/login.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5,phishing,150,2,0,1,1,5,1,0,1,0,1,2,0,57,79,0.7125,oggo.by,,7.0,1,0,-1,by,0,1,0,-1,3,0,-1,-1,1,2.2359263506290326,,
https://www.billchamplin.net/home.htm,legitimate,37,3,0,0,0,3,1,0,0,0,0,0,0,0,30,0.0,billchamplin.net,,16.0,-1,0,-1,net,1,1,0,-1,1,0,-1,-1,1,3.452819531114783,7313.0,7669.0
https://www.jewishgen.org/yizkor/Mikulintsy/mik001.html,legitimate,55,3,0,0,0,5,1,0,0,0,0,0,0,3,43,0.06818181818181818,jewishgen.org,,13.0,-1,0,-1,org,1,1,0,-1,3,0,-1,-1,1,3.3927474104487847,,
https://www.travelingluck.com/North%20America/Canada/Quebec/_6098137_Parc%20Roger-Rousseau.html,legitimate,95,3,0,1,2,6,1,0,0,0,0,0,2,11,69,0.15714285714285714,travelingluck.com,,17.0,-1,0,-1,com,1,1,0,-1,4,0,-1,-1,1,3.85216872360328,7339.0,9131.0
http://hunasaminare.at/files/clients/nickiehottie.htm,phishing,53,2,0,0,0,5,1,0,0,0,0,0,0,0,45,0.0,hunasaminare.at,,15.0,1,0,-1,at,0,1,0,-1,3,0,-1,-1,1,3.240223928941852,,
http://saralaska.org/wp-admin/gdoc-secure/888ab53c18e9dfc9f44e1d4cb77f8d6c/,phishing,75,1,0,2,0,6,1,0,0,0,0,0,0,17,48,0.3469387755102041,saralaska.org,,13.0,1,0,-1,org,0,1,0,-1,4,0,-1,-1,1,2.7773627950641693,4953.0,5113.0
http://fragala.com.ar/images/view.html,phishing,38,3,0,0,0,4,1,0,0,0,0,0,0,0,30,0.0,fragala.com.ar,,14.0,1,0,-1,com.ar,0,1,0,-1,2,0,-1,-1,1,2.950212064914747,4467.0,4463.0
https://www.steephill.tv/2011/grand-prix-cycliste-de-montreal/photos/page-01/,legitimate,77,2,0,5,0,7,1,0,0,0,0,0,0,6,56,0.10526315789473684,steephill.tv,,12.0,-1,0,-1,tv,1,1,0,-1,5,0,-1,-1,1,3.084962500721156,7708.0,8035.0
https://www.flixster.com/movie/norma-jean-marilyn,legitimate,49,2,0,2,0,4,1,0,0,0,0,0,0,0,40,0.0,flixster.com,,12.0,-1,0,-1,com,1,1,0,-1,2,0,-1,-1,1,3.584962500721156,8323.0,8766.0
http://slimxxxtubejyk.ddns.name/2013/girl-fucked-by-dog.avi.exe,phishing,63,4,0,3,0,4,1,0,0,0,0,0,0,4,47,0.08333333333333333,slimxxxtubejyk.ddns.name,,24.0,1,0,-1,name,1,1,0,-1,2,1,-1,-1,1,3.8868421881310113,,
https://www.facebook.com/pages/2012-Canadian-Open-Chess-Championship/255942357759371,legitimate,84,2,0,4,0,5,1,0,0,0,0,0,0,19,53,0.35185185185185186,facebook.com,,12.0,-1,0,-1,com,1,1,0,-1,3,0,-1,-1,1,3.0220552088742005,10602.0,13514.0
http://himarestates.com/dfr/htd/index.php,phishing,41,2,0,0,0,5,1,0,0,0,0,0,0,0,33,0.0,himarestates.com,,16.0,1,0,-1,com,0,1,0,-1,3,0,-1,-1,1,3.375,4334.0,4383.0
https://www.searchtruth.com/baby_names/names.php?ntype=m&find=2&letter=A,legitimate,72,3,0,0,1,4,1,0,1,0,2,3,0,1,56,0.017543859649122806,searchtruth.com,,15.0,-1,0,-1,com,1,1,0,-1,2,0,-1,-1,1,3.3735572622751855,8031.0,9131.0
http://vqbxgoxdoh.lfrfipzyydydnlkwuys.gq:49063/1972/05/04/bill/outside/rapid/clever-rare-suspicious-treasure-damp-mystery-lump-aloud-total-duke.html,phishing,148,3,0,9,0,9,1,0,0,0,0,0,0,13,112,0.11504424778761062,vqbxgoxdoh.lfrfipzyydydnlkwuys.gq,49063.0,33.0,1,0,-1,gq,1,1,0,-1,7,0,-1,-1,1,4.233639952626227,,
https://www.experiencefestival.com/teletoon,legitimate,43,2,0,0,0,3,1,0,0,0,0,0,0,0,37,0.0,experiencefestival.com,,22.0,-1,0,-1,com,1,1,0,-1,1,0,-1,-1,1,3.7499025061628966,8602.0,8766.0
http://govermentfunding.net/js/express/autofil/id.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID&amp;userid=,phishing,106,2,0,1,3,6,1,0,1,0,1,2,0,1,87,0.011363636363636364,govermentfunding.net,,20.0,1,0,-1,net,0,1,0,-1,4,0,-1,-1,1,3.484183719779189,,
http://95.213.169.17/upd/14,phishing,27,3,0,0,0,4,1,0,0,0,0,0,0,12,7,1.5,95.213.169.17,,13.0,1,1,-1,,0,0,0,1,2,0,-1,-1,1,2.8150724101159437,,
https://www.zippyshare.com/v/6052139/file.html,legitimate,46,3,0,0,0,5,1,0,0,0,0,0,0,7,30,0.22580645161290322,zippyshare.com,,14.0,-1,0,-1,com,1,1,0,-1,3,0,-1,-1,1,3.6644977792004614,7154.0,7305.0
http://jonnychangginc.ru/mine/keybase/login.php,phishing,47,2,0,0,0,5,1,0,0,0,0,0,0,0,39,0.0,jonnychangginc.ru,,17.0,1,0,-1,ru,0,1,0,-1,3,0,-1,-1,1,3.381580488309163,,
http://cyberpreneur.id/css/ii.php?email=abuse@cocodoormats.com%20,phishing,65,3,1,0,0,4,1,0,1,0,0,1,1,2,51,0.038461538461538464,cyberpreneur.id,,15.0,1,0,-1,id,0,1,0,-1,2,0,-1,-1,1,3.272905595320056,,
http://210.240.104.2/8wldse8,phishing,28,3,0,0,0,3,1,0,0,0,0,0,0,12,9,1.2,210.240.104.2,,13.0,1,1,-1,,0,0,0,1,1,0,-1,-1,1,2.295465679180292,,
https://www.msnbc.msn.com/id/7747095/ns/us_news-crime_and_courts/t/mom-stepfather-charged-killing-precious-doe/,legitimate,111,3,0,6,3,9,1,0,0,0,0,0,0,7,82,0.08433734939759036,msnbc.msn.com,,13.0,-1,0,-1,com,2,1,0,-1,7,0,-1,-1,1,2.7192945256669794,11472.0,11529.0
https://www.cbn.com/spirituallife/PrayerAndCounseling/Intercession/praying_john_hyde.aspx,legitimate,89,3,0,0,2,6,1,0,0,0,0,0,0,0,77,0.0,cbn.com,,7.0,-1,0,-1,com,1,1,0,-1,4,0,-1,-1,1,2.521640636343318,11191.0,12783.0
https://www.pillhillpress.com/open-submissions.html,legitimate,51,3,0,1,0,3,1,0,0,0,0,0,0,0,43,0.0,pillhillpress.com,,17.0,-1,0,-1,com,1,1,0,-1,1,0,-1,-1,1,3.2639334294856335,1648.0,1826.0
https://www.amazon.com/Juno-Original-Soundtrack/dp/B00104W8T6,legitimate,61,2,0,2,0,5,1,0,0,0,0,0,0,7,44,0.15555555555555556,amazon.com,,10.0,-1,0,-1,com,1,1,0,-1,3,0,-1,-1,1,2.721928094887362,11481.0,11686.0
http://www.hedgerleyvillage.com/wp-admin/network/webmail/WebMail.php?rand=13InboxLightaspxn.1774256418&amp,phishing,106,4,0,1,0,6,1,0,1,0,1,1,0,12,79,0.15,hedgerleyvillage.com,,20.0,1,0,-1,com,1,1,0,-1,4,1,-1,-1,1,3.584183719779189,,
https://www.youtube.com/watch?v=SEVeJs83q6I,legitimate,43,2,0,0,0,3,1,0,1,0,0,1,0,3,32,0.09090909090909091,youtube.com,,11.0,-1,0,-1,com,1,1,0,-1,1,0,-1,-1,1,3.095795255000934,7722.0,8035.0
https://www.niaf.org/research/contribution.asp,legitimate,46,3,0,0,0,4,1,0,0,0,0,0,0,0,38,0.0,niaf.org,,8.0,-1,0,-1,org,1,1,0,-1,2,0,-1,-1,1,3.0,11136.0,11322.0
http://cxmdektgnpdhbers.xyz/linuxsucks.php,phishing,42,2,0,0,0,3,1,0,0,0,0,0,0,0,36,0.0,cxmdektgnpdhbers.xyz,,20.0,1,0,-1,xyz,0,1,0,-1,1,0,-1,-1,1,4.021928094887363,,
http://srhralliance.or.ke/libraries/emb/excel/excel/excel.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=abuse@huawei.com&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4,phishing,292,16,1,0,0,7,1,0,2,0,10,6,0,62,177,0.34831460674157305,srhralliance.or.ke,,18.0,1,0,-1,or.ke,0,0,0,-1,5,1,-1,-1,1,3.4613201402110083,4157.0,4383.0
https://www.findarticles.com/p/articles/mi_m0FCI/is_10_61/ai_90831546/,legitimate,70,2,0,0,4,8,1,0,0,0,0,0,0,13,42,0.3023255813953488,findarticles.com,,16.0,-1,0,-1,com,1,1,0,-1,6,0,-1,-1,1,3.75,9538.0,9861.0
http://fbdfmcabnbcfafaf.com /,phishing,29,1,0,0,0,3,1,0,0,0,0,0,0,0,23,0.0,fbdfmcabnbcfafaf.com,,20.0,1,0,-1,com,0,1,0,-1,1,0,-1,-1,1,2.9282129458410013,,
