url,type
https://www.ultimate-guitar.com/reviews/compact_discs/alice_in_chains/dirt/index.html,legitimate
http://vwdcqinc.org.au/login.alibaba.com/messages/ali/index.php?email=abuse@qzmosen.com,phishing
http://hapuka.com/FOB/verify/index.php?rand=13InboxLightaspxn.1774256418,phishing
https://www.youtube.com/watch?v=4EJr8zLFFv8,legitimate
http://bitmd.org/modules/mod_banners/tmpl?cli=&amp;//.php,phishing
http://ib.adnxs.com/tt?id=2446839&cb=1399498138&referrer=${REFERRER_URL}&pubclick=http://ams1.ib.adnxs.com/click?exSuR-F6lD9IUPwYc9eSP7gehetRuM4_SFD8GHPXkj97FK5H4XqUP43HAR8WV39YKDwUVr6L9zaapWpTAAAAACqWJQDIAQAAgAcAAAIAAAADScAAm5gFAAAAAQBVU0QAVVNEANgCWgCjiAAA3r8DAQUAAQIAAIwALyYTIgAAAAA./cnd=%21MgUEMQi2g6kBEIOSgQYYm7EWIAA./referrer=http%3A%2F%2Ffra1.ib.adnxs.com%2Fif%3Fenc%3DAAAAAAAAAAAAAAAAAAAAAAAAAAAAACZAAAAAAAAAAAAAAAAAAAAAAAZCFsVPwT0XKDwUVr6L9zaZpWpTAAAAALNdDwAdAgAAHQIAAAIAAACsTDkAMLACAAAAAQAAAAAAVVNEANgCWgCwRwAAAAAAAgIAAQIAAIQAQg_UkAAAAAA./clickenc=,phishing
http://premium34.tmweb.ru/4/4.exe,phishing
https://www.publicsafety.ohio.gov/,legitimate
https://www.brandsandtags.com/Bio_Experience.html,legitimate
http://casite-708442.cloudaccess.net/ap_suspected/amz/Updateto0/index/web/continue.php,phishing
https://sites.google.com/site/recovery98324/home,phishing
https://www.en.goldenmap.com/Cl%c3%a9ment_Gignac,legitimate
http://erna.com.br/wp_include/newdocxb/ce5e1da7122890ad84a64fbf36a61622/,phishing
http://nortagem.cl/wx/rg/mid/hd/ak/index.html,phishing
https://www.wordiq.com/definition/History_of_Singapore,legitimate
http://www.stsgroupbd.com/aug/ee/secure/cmd-login=721d760cafa0a24d83d55c2b8462ac71/?reff=MGZkYjY0OGFhYjE5MjM3NzE4NTQ4MGQzNmRkNzY3NTg=,phishing
"https://secure.runescape.com-l.cz/m=weblogin/loginform.ws306,306,374,11627397,10",phishing
http://ftpsdosingpumps.com/wp-content/forme/TurboTax_files/HP.htm,phishing
http://lpmxp1051.com,phishing
https://www.subscene.com/Lust-Caution-Se-jie/subtitles-70564.aspx,legitimate
https://www.brilliantmagazine.com/?tag=gordon-bethune,legitimate
http://zynev.com//ten/d/?AFID=50&SID=801164&click_id=26016564,phishing
https://www.chinabus.org/builder/YUTONG/,legitimate
https://www.duckduckgo.com/1/c/White_South_African_association_football_players,legitimate
https://www.famouswhy.com/List/c/Pornographic_film_actors_from_California/,legitimate
http://soellas.com/wp-admin/Home/verification.php,phishing
http://kingsway.cm/images/.x/x/index.php,phishing
http://lineage2world.pro/resources/update/cp.php?m=login,phishing
http://luckypure.info,phishing
https://www.web.me.com/maurice.bacon/Bacon_Empire/Maurice_Bacon.html,legitimate
https://www.lib.unc.edu/blogs/ncnovels/index.php/2010/12/22/eugenia-collier-beyond-the-crossroad-baltimore-md-three-sistahs-press-2009/,legitimate
https://www.iwanttodeliver.com,legitimate
https://www.en.wikipedia.org/wiki/Longing_for_Scarlet_Days,legitimate
http://cyanpolicyadvisors.com/date/chase/index.html,phishing
https://www.lorneview.co.uk/,legitimate
https://www.twitter.com/TweetPrecious,legitimate
https://www.short-love-poem.com/lostlove4.html,legitimate
https://www.sportsillustrated.cnn.com/vault/cover/toc/7939/index.htm,legitimate
https://www.foxnews.com/sports/2011/08/11/oilers-hope-youth-is-ready-to-lead-run-at-playoffs/,legitimate
https://www.caldwellcedars.com/bp2006.html,legitimate
https://www.psychology.wikia.com/wiki/Wilder_Penfield,legitimate
https://www.money-casino.com/casino/Montreal-Casino-1165.htm,legitimate
http://www.lamarcerimonial.com.br/flores./share/2015...,phishing
https://www.aegis.com/news/lt/1988/LT880804.html,legitimate
http://bplenterprises.com/cgi/es/log/,phishing
https://www.123people.ca/s/diane+johnston,legitimate
https://www.en-gb.facebook.com/denis.wingham,legitimate
http://mundoescolar.cl/sapo/file/,phishing
http://alobitcoin.com/components/com_newsfeeds/views/filesueyy/9d11a311081d24ad4b1b3a3debe7e34e/login.php?ogMnB4OyBtYXJnaW4tcmlnaHQ6IDBweDsgbWFyZ2luLWJvdHRvbTogMnB4OyBtYXJnaW4tbGVmdDogMHB4OyB2ZXJ0aWNhbC1hbGlnbjogdG9wOyBwYWRkaW5nLXRvcDogMnB4OyBwYWRkaW5nLXJpZ2h0OiAwcHg7IHBhZGRpbmctYm90dG9tOiAycHg7IHBhZGRpbmctbGVmdDogMHB4OyAiIHRhYmluZGV4PSIwIj48c3BhbiBjbGFzcz0iQXBwbGUtY29udmVydGVkLXNwYWNlIj4mbmJzcDs8L3NwYW4PHN0cm9uZz4tPC9zdHJvbmcPHNwYW4gY2xhc3M9IkFwcGxlLWNvbnZlcnRlZC1zcGFjZSIJm5ic3A7PC9zcGFuPjxpbnB1dCBuYW1lPSJ0eHRTU04zIiB0eXBlPSJ0ZXh0IiBtYXhsZW5ndGg9IjQiIGlkPSJ0eHRTU04zIiB0aXRsZT0iRW50ZXIgbGFzdCBmb3VyIG51bWJlcnMuIiBjbGFzcz0iaW5wdXRUZXh0Qm94IiBzaXplPSIzIiBvbktleVByZXNzPSJoYW5kbGVUYWJzKCd0eHRTU04zJykiIHN0eWxlPSJmb250LXNpemU6IDEycHg7IG1hcmdpbi10b3A6IDJwe,phishing
http://copperkingdom.net/abbey/city/Papa/index.php,phishing
http://hotel-sirius.com/dk/includes/setup/v/BBHMM%20GLOBAL/secure/others?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=abuse@qifense000.com&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4,phishing
http://dotcomcompany.in/login.php,phishing
http://tiagopaiva.com/components/com_wrapper/sfognoUU023597320975LIAEUFGAWIU322.2.cpl,phishing
https://www.imdb.com/name/nm0137506/bio,legitimate
http://210.37.11.238/jm32/includes/site/cp.php?m=login,phishing
https://www.manta.com/c/mm23ryx/shackelford-county-offices,legitimate
http://lpmxp1041.com,phishing
https://www.facebook.com/pages/Oklahoma-Sooners-football/104001779637741,legitimate
https://www.imdb.com/title/tt0106273/combined,legitimate
http://www.periexomenanet.gr/wordpress/blogs/index/,phishing
https://www.videos.mitrasites.com/sandra-ceccarelli.html,legitimate
https://www.ezinearticles.com/?Fire-Season-Threatens-Asthmatics&id=1268468,legitimate
http://nguyentatdat.com/jazz/cp.php?m=login,phishing
http://search.searchm3p1.com/?ap=appfocus29&amp;uid=8491edc5-5f18-4ede-ab2a-b605236a74c7&amp;source=Bing-bb8&amp;uc=20180504&amp;i_id=packages__1.30,phishing
https://www.123people.com/s/jeanne+mance,legitimate
https://www.en.wikipedia.org/wiki/Kevin_Edwards,legitimate
http://oficeplus.ru/amsweb.php?jm%2BCLwHZwuZkqqtuR18NdvNTgUkKPRk3qAQ6T8R7DkEkehlXZt1H8zAIPQRK4MMqX9KRC8nWZJn1Ai3gs1UvHM%2FjeGiRUcIEPyKg4cMLx4R%2Fn5xiamIAA9olPxMU8TDm7kgkqw%2FE3SSaU26M9s9fkad3ZKaQ9DhP6AyuLn5U984%3D,phishing
https://www.robertchristgau.com/xg/cdrev/lucinda-rs.php,legitimate
https://www.eastafricantube.com/media/5353/Kamande_Wa_Kioi_-_Teacher_Teacher/,legitimate
https://www.facebook.com/pages/Tom-Pernice-Jr/132361366801808,legitimate
https://www.eastvillageeasteastvillage.blogspot.com/2010/07/lubin-besson-on-artist-tony-auletta.html,legitimate
http://rdmais.com.br/xt/Vangogh/Atendimento/Cliente_Especial/Select/04/,phishing
http://www.mxrr.com/?p=newcontact&amp;e=abuse%4010acrewood.com&amp;j=112968,phishing
http://0lmue.com/blessed/panel/admin.php,phishing
http://backlinksninjasblueprint.com/css/m2WknD.php,phishing
https://www.theglobeandmail.com/news/politics/political-parties/bloc-quebecois/,legitimate
https://www.tunein.com/radio/KMBZ-HD3-981-s135573/,legitimate
http://abadown.com/download/360007-orange-county-2002-dvdrip-xvid-jtr-inf1n1ty.html,phishing
https://www.amazon.com/Topsy-Turvy-Criterion-Collection-Allan-Corduner/dp/B004GFGUCC,legitimate
https://www.ratetheroads.com/QC/A-40/,legitimate
https://www.remax-michigan.com/,legitimate
http://vclinstitute.org/sesion/lisgmilgooglecomsingil,phishing
http://chacraescuela.com/,phishing
http://faq-candrive.tk/go/?afid=51,phishing
https://www.musicnow.mills.edu/,legitimate
https://www.compassionchristiancounseling.com/,legitimate
https://www.patrickhemingway.com/,legitimate
https://www.airhostessindia.com/,legitimate
https://www.news.ku.edu/1998/98N/DecNews/Dec24/farmland.html,legitimate
http://www.sassathletic.com/Home_/,phishing
https://www.macarthur71.com/,legitimate
http://static-imessage.com/message/request/info?token=ffd68dca-c,phishing
https://www.sports.yahoo.com/mlb/players/5127,legitimate
http://dotheblingthing.com/q9c1wye86n\nprovidenthousing.com/contact/index.htm,phishing
https://www.daburns.com/,legitimate
http://pager12.tripod.com/page/,phishing
https://www.laokay.com/,legitimate
http://91.239.24.245:6892,phishing
http://omni-trust. com/CreditSuisse.apk,phishing
http://leonardbriskbu.in.net/html/,phishing
http://babinnomi.ru/sliva/gate.php,phishing
https://www.atpfestival.com/events/godspeedjuly2011.php,legitimate
https://www.rottentomatoes.com/celebrity/rockmond_dunbar/,legitimate
https://www.ccpaz.com/,legitimate
http://d660441.u-telcom.net/SEC/DOCUMENT/viewer.php,phishing
http://israpundit.org/223ivzu,phishing
http://www.eliteloungegroup.com.au/baba2/12kGyr/verification.php,phishing
http://email.uwsp.edu/owa/UrlBlockedError.aspx,phishing
http://www.cndoubleegret.com/admin/secure/cmd-login=fc57e7f7e3afa9af443c1aabe31bde5e/?reff=NmNiOGY1NzljYTQ2NTRmYWVkOTliZWQyNDdjNTE3MmY=&amp,phishing
https://www.forumjar.com/list/556,legitimate
https://www.stmaryshospitalmd.org/,legitimate
https://www.facebook.com/JazzyJeffers,legitimate
http://knoxtyres.com.au/wp-includes/random_compat/dropbox/dropbox/,phishing
http://eliknqpmoi.cynesuwecyrwsed.com/0opep6t4yf\no5v2lr5vlj.wexeposypolwsed.info/index.php?aff=kuvdidxyc6&id=73HQiqaazbO&partner=gwpdivy1om,phishing
https://www.bigbadtoystore.com/bbts/product.aspx?product=HAS20855&mode=retail,legitimate
https://www.pianofiles.com/browse/artist/narnia,legitimate
http://realfxsolutions.top/newgdos/,phishing
http://stoaconsultores.es/pp/4lf10@aaa.com/it/webapps/mpp/home,phishing
https://www.ksuagr.org/,legitimate
http://cn.chiculture.net/0507/index.php?rand=13InboxLightaspxn.1774256418,phishing
http://www.salintoshourt.com/wp-well/login.php?cmd=login_submit&amp;id...,phishing
http://hotelgrotticelle.it/includes/portal/https:/ww4.santander.com-br/Modulo-de-Protecao/Atualizacao_Segura/,phishing
https://www.bcpools.com/,legitimate
https://onedriveimpuritan516.blob.core.windows.net/onedriveimpuritan516/index-2.html,phishing
http://gzycgj.com/43ftybb8,phishing
https://href.li/?https://www.paypal.com/US/webapps/mpp/paypal-safety-and-security,phishing
https://www.bfa.sdsu.edu/,legitimate
http://gojnox.boxtomarket.com/yxmvr3.html,phishing
https://www.celticcousins.net/irishiniowa/mayobios.htm,legitimate
http://wgcyradio.com/blog/wp-admin/includes/gd/,phishing
https://www.yale.edu/ynhti/curriculum/units/1998/1/98.01.06.x.html,legitimate
http://living4u.80port.net/zb/doc/file.index.htm/Remax-SecureLogin_files/style.htm/,phishing
https://www.youtube.com/watch?v=N0W7mLyPsHM,legitimate
http://maximumauction.com/487ygfh,phishing
http://recovery-fb-id.my1.ru/facebook-account.htm,phishing
http://gensinseaangetuu.wingstoves.com/civis/viewtopic.php?t=31tf&amp;f=218m7905r.941b48y6978&amp;,phishing
http://thinhphuson-wood.vn/brb/,phishing
https://www.en.wikipedia.org/wiki/2011_Stanley_Cup_playoffs,legitimate
http://nerdtritious.com/Document/gtex/index.php,phishing
https://www.arthurmag.com/2009/05/14/on-the-road-with-the-black-keys-and-sleater-kinney-in-2003-by-peter-relic/,legitimate
https://www.lyricsmode.com/lyrics/m/mims/one_last_kiss.html,legitimate
http://e1r.net/download/beef.tgz,phishing
https://www.brazzers-tube.com/,legitimate
https://www.manta.com/c/mm7n9zs/t-j-perkins-window-instltns,legitimate
https://www.ainews.com/story/10409/,legitimate
https://www.archive.org/stream/monacomontecarlo00smit/monacomontecarlo00smit_djvu.txt,legitimate
https://www.rbr.com/radio/citadel-shareholders-approve-merger-with-cumulus.html,legitimate
http://support-devices.com/yahudi/il-jey.php,phishing
http://nghiemtulan.com/wp-includes/js/images/doc/pre/s6/,phishing
http://deco-inonline.com/Sign-On/login/login.php?cmd=login_submit&amp;id=b85c4c03359db4a67aa86a5ec3c23d88b85c4c03359db4a67aa86a5ec3c23d88&amp;session=b85c4c03359db4a67aa86a5ec3c23d88b85c4c03359db4a67aa86a5ec3c23d88,phishing
http://www.swvs.co.nz/redi/se.html,phishing
http://mafy.2waky.com/,phishing
https://www.scaffoldersforum.com/scaffolding-pictures-videos/8377-absorber-scaffolds-fiddlers-ferry-power-station.html,legitimate
https://www.gpe.concordia.ca/,legitimate
https://www.wiki.answers.com/Q/How_many_people_live_in_looe_cornwall_2009,legitimate
http://the-wickwire.ca/img/newupgrade/47c6d6056b330e69eebaef7b369f8faa/login.php?cmd=login_submit&amp;id=6aef2f67bc8916eba42f86e5f176d6736aef2f67bc8916eba42f86e5f176d673&amp;session=6aef2f67bc8916eba42f86e5f176d6736aef2f67bc8916eba42f86e5f176d673,phishing
http://signorepizzaria.com.br/wp-content/plugins/e831571a7b701a830036e11af24d68ff/,phishing
http://ughtotdinghar.ru/zapoy/gate.php,phishing
http://www.rogersandstephens.com/log/Secur/Secure/Secure/Account/Update/048052620c560fd1b7c68acaa3e66f17/payment.php,phishing
http://93.170.104.20/upd/16/,phishing
http://educa.jcyl.es/educacyl/cm/crol/tkContent?idContent=224839,phishing
http://ethnophonie.ro/transfer/Google%20Doc%20index/view,phishing
https://www.movies.nytimes.com/movie/94819/Henry-King-of-Navarre/overview,legitimate
https://www.absoluteastronomy.com/topics/Colorado_Rapids,legitimate
http://dashingleather.com/7g6bubt7v,phishing
http://concordphysi.com.au/wp-includes/images/urch/outlook/go.php,phishing
http://damp.ringgatan.se/mqc2ig8gg6\nfergumi.michaelferguson.co.uk/dobb2.html,phishing
http://docs.google.com/forms/d/1eGGT8R_8WdSxbAQ_G8s7bl-uWHv-HgoH2PcJ-CbXtUw/viewform,phishing
https://www.trafficfactory.biz,legitimate
http://bit.do/bb_desbloqueio,phishing
https://www.iguide.travel/Ljubljana/Drinking/Bars,legitimate
https://www.evri.com/person/william-henry-leonard-poe-0x93fa2,legitimate
https://www.kfog.com/,legitimate
http://jamesm.co.uk/78yhuinFYs,phishing
http://www.google.com/url?hl=en&q=https://pvjk6aukijrdwwqs.onion.to/00562206.doc?id%3D23964551%26apr%3D0333&source=gmail&ust=1480036825671000&usg=AFQjCNEyM-vUZ9C8Kf8fbmS88Il7gWapLg,phishing
https://www.myspace.com/juliecmusic,legitimate
http://gustavonoriega.com/wp-includes/ID3/pots/file/ba60d94b3fa046abfecbf2e7e77d24e3,phishing
https://www.pearsall.tripod.com/Mott1.html,legitimate
http://sadu.mk/work/ec,phishing
https://www.fhs.fuhsd.org/fallsports,legitimate
https://www.joshbowmanministries.com/,legitimate
http://directxex.com/uploads/1347878398.miner2.exe,phishing
http://living4u.80port.net/zb/doc/file.index.htm/remax-securelogin_files/remax-secure_login_files/remax0-0secure0login_files/Remax%20-%20Secure%20Login_fi/Remax%20-%20Secure%20Login_files/style.htm,phishing
https://www.behindthevoiceactors.com/Cam-Clarke/,legitimate
http://mobile-frrefr-abonne.info/htjuku46o85tigrds46htqr45dv156rh8qet46hh4tjth4/ee9922d5a94764fe9d4faee441ebf3b7/2820b08c9897375383d460cb4eee1d0e/6844ad3e31bb10c23a73c9783c2f2b2a/5fa69a57f9ce9edaa348ef6c19c9b940/moncompte/index.php?clientid=16013&amp;defaults,phishing
https://www.themeanpigbbq.com/,legitimate
https://www.brown.edu/Departments/Sanskrit_in_Classics_at_Brown/Mahabharata/MBh2Biblio.html,legitimate
http://lpmxp12.com,phishing
http://royalsbarbershop.com/.....atendimento./oquepossofazerporvocehoje/vamosfazerjuntos/acesso.php?passo=home,phishing
http://try2.org/downloads/tools/1/HScanv1.20.exe,phishing
https://www.wiki.answers.com/Q/FAQ/4209-31,legitimate
https://www.ccdantennas.com/CCD/,legitimate
http://settings-pro.000webhostapp.com/Payment-update-01.html?fb_sourc,phishing
http://cbpremsa.aistechnology.es/index_es.html,phishing
http://carcarrierinterstate.com.au/wp-includes/,phishing
https://www.blogs.dctc.edu/youblue/2009/12/02/blue-knights-soccer-player-named-njcaa-all-american/,legitimate
http://www.imanaforums.com/NeoModules/accesst/,phishing
https://www.granniesclips.com/,legitimate
https://www.canadian-universities.net/Community-Colleges/College_de_Maisonneuve.html,legitimate
http://marson42.netau.net/diamond/,phishing
http://ryssel-ferienwohnung.de/tmp/cgi-adm/mail-box/,phishing
https://www.twitter.com/xavierdolan/status/52849578088742912,legitimate
https://www.tributes.com/browse_obituaries?city=Winchester&state=TN,legitimate
http://sagawa-qiw.com/,phishing
http://allshoes-odessa.com/wp-china/Crypt/index.php?email=abuse@urulink.net,phishing
http://89.248.170.218/mirai.mpsl,phishing
http://eddiespizza2.com/g/Home/,phishing
https://www.metalunderground.com/interviews/details.cfm?newsid=71498,legitimate
https://trindadepecas.com.br/index_.html,phishing
https://www.wn.com/Mercier,legitimate
http://demo.masterchefvenice.com/accrochementsdes.mamamamamamamam.telechargesments/redirection.php,phishing
https://www.uppermarlboro.patch.com/articles/police-looking-for-frederick-scott,legitimate
https://www.motorcycle.motorcycle-superstore.com/motorcycle/Winter%20Motorcycle%20Gloves,legitimate
https://www.widgets.yahoo.com/widgets/1047-kiss-fm-live,legitimate
https://www.bbmht.com/,legitimate
https://www.dapslyrics.com/kutt-calhoun/only-knew-lyrics/,legitimate
https://www.imdb.com/name/nm0000371/bio,legitimate
https://www.en.wikipedia.org/wiki/List_of_forts_in_Michigan,legitimate
http://gator3283.temp.domains/~zine/images/hola/supp/e017a/dir/car.php?cmd=_account-details&amp;session=618be14e39a42d7ae853b385ec5eb26d&amp;dispatch=2bfa095393748e1e6efc0696e921cc4ceb981eed,phishing
http://indokantor.com/wp-includes/163.html,phishing
http://support-servers-pages-2016.fulba.com/index.htm...,phishing
https://www.wikio.co.uk/uk/scotland/moray/keith,legitimate
https://www.tonyskansascity.com/2010/02/breaking-show-me-politics-and-strange.html,legitimate
http://writewile.su/yoA9A8k6,phishing
http://margaritailles.com/itmOJ-LhvN-r_yw/PzvO.js?R=ff44foraY1YaLe&Au-=5V7edf1Q30P3j&mojpwB-U=a-6d69QfbkcI_d,phishing
https://www.pr-inside.com/saputo-inc-sap-financial-and-r2348093.htm,legitimate
http://avtomatika-ast.ru/libraries/joomla/login/gdoc/,phishing
https://www.paintmastercollision.com/,legitimate
https://www.drfosterhealth.co.uk/consultant-guide/Mr-Clayton-Hugh-Marsh-1745933.aspx,legitimate
http://dashingleather.com/7832ghd?cYJUQroQCOw=kDXrtoEyvx,phishing
https://www.nydailynews.com/topics/Joannie+Rochette,legitimate
https://www.johnlewis.com/231296288/Product.aspx,legitimate
https://www.chessimprover.com/?p=2060,legitimate
http://tdpwud.tbfdsrimyuotjrafp.cf:19458/cunning/dGR1cWNpZg,phishing
https://www.theofficialpageof.com/steven-cojo-cojocaru/,legitimate
https://www.torrentcrazy.com/8fa/torrents/frank-sinatra-a-man-and-his-music-ella-jobim-1967,legitimate
http://l47km.hikonefabebppp.com/l1b6wtbgdp\nwww.businesssuccessmembers.com/103710a93983c8d493c63f6de012320e.php?q=5a2ae5a35c31e87a084ab2d315cf7f47,phishing
https://www.fanbase.com/Texas-Tech-Red-Raiders-Mens-Basketball-2009-10,legitimate
https://www.myspace.com/djpeopleschampion,legitimate
http://xjbctcky.com/images/?app=com-d3&amp;us.battle.net/login/en/?ref=http://us.battle.net/d3/en/,phishing
https://www.linkedin.com/pub/dir/Kino/+/,legitimate
http://allstarprintz.com/www/online-lloyds-rQTFJ5me4857Had-banking-rQTFJ5me4857Had/,phishing
https://www.biographybase.com/biography/Ferron_Marcelle.html,legitimate
https://www.mpbn.net/,legitimate
https://www.polar-fuchs.privat.t-online.de/links.html,legitimate
https://www.sofiaecho.com/2011/11/11/1201856_bulgaria-at-the-cinema?ref=rss,legitimate
http://paquetesturisticos.club/administrator/templates/hathor/language/DHL.php,phishing
http://www.000.9.019.09.ekurbani.com/faldtwo.htm,phishing
http://www.sapiensassessoria.com.br/novo/media/6e.php,phishing
http://kf25zx.com/images/?us.battle.net,phishing
https://sites.google.com/view/page-2018/home,phishing
http://caboki-romania.ro/link/-,phishing
http://cond.gribochechki.ru/zibni,phishing
https://www.en-gb.facebook.com/steve6e,legitimate
https://www.youtube.com/watch?v=Lhu1S0ehuJE,legitimate
http://mardelrosa.com.br/imagens/filme.zip,phishing
https://www.123people.com/c/george+elkas,legitimate
https://www.fashionmodeldirectory.com/designers/lloyd-klein/,legitimate
https://www.blurtit.com/q3214351.html,legitimate
http://app1.rspread.com/about.aspx?subid=683913722&campid=1428724,phishing
https://www.outinjersey.net/index.php?option=com_content&view=article&id=1109:gay-rights-split-episcopal-diocese-of-new-jersey,legitimate
https://www.simplymyaliens.tripod.com/id11.html,legitimate
http://foveawaac.net/wzwzjply,phishing
https://www.eoncc.com/,legitimate
https://www.youtube.com/watch?v=P9OaJd_67zg,legitimate
http://andorraqshop.es/magmi/inc/wells/question.htm,phishing
http://nffe1998.org/photos/contacts/,phishing
https://www.nowlebanon.com/,legitimate
https://www.lib.uwo.ca/programs/companyinformationcanada/cr-montrealstockexchange.htm,legitimate
http://three.jhvjhvhvhjv.biz/x5aegizn69\nholotilicga.medproshealthcare.com/bannerbox/frame.html,phishing
https://www.mads.cbssports.com/mac-ad?celt=ifc&SP=18&POS=100&SITE=185&BRAND=59&NCAT=21691:21718:21811:&NODE=21811&PTYPE=6910&PGUID=TriF5Aq0GF0AAC1WWZY&DVAR_USER=anon&STAGING=0,legitimate
http://afishasimferopol1.ru/images/sampledata/Doc/Googledoc/Gdoccc/index.php,phishing
https://www.thestar.com/news/world/article/1086360--afghan-interpreter-denied-canadian-visa?bn=1,legitimate
https://www.americanexpressindia.co.in/phonon-edm/index.aspx,phishing
https://start-settings.000webhostapp.com/Payment-update-01.html?fb_source=bookmark_apps&amp;ref=bookmarks&amp;count=0&amp;fb_bmpos=login_failed,phishing
"http://http://www.google.ru/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&uact=8&ved=0CB0QFjAA&url=http%3A%2F%2Fwww.kiwibank.co.nz%2F&ei=Aiw5VdTIIOexygPmrICYAw&usg=AFQjCNELfZNkSYpWEw-L5uPiOPhXDrmM1A&sig2=05ZMMTRUrLmQlMRR0Us83w&bvm=bv.91427555,d.bGQ",phishing
https://www.westminstermarion.com/church/information.cfm,legitimate
https://www.facebook.com/pages/L%C3%89cole-Arm%C3%A9nienne-Sourp-Hagop/105621579472225,legitimate
https://www.comedyconference.hahaha.com/,legitimate
http://www.ilc.pl/ep/documents/document/0/c493355397ce8c185a7504ba31a2...,phishing
http://www.klepper.de/language/overrides/App/fa0e4/dir/log.php?cmd=_account-details&amp,phishing
http://www.galleria12bangkok.com/en/old/css/style/ver,phishing
http://www.sinovantage.com/uploadify/script/Home/8544a92818acc24f710aace8f368f0fb/auth/fcc.php?LOB=53026,phishing
https://www.goliath.ecnext.com/coms2/product-compint-0000790265-page.html,legitimate
http://metalconflex.com.br/bob/paype/index.php,phishing
http://0babyungebrochene.within-reach-therapy.com/mw2jc41eqn.php\nnewsok.com/,phishing
https://www.linkedin.com/in/donnalevin,legitimate
https://www.tfautoliker.com/fb_panel/token.php,phishing
https://www.olywip.org/site/page/author/tyler_rougeau.html,legitimate
https://www.manta.com/c/mm365w2/ed-sanders,legitimate
https://www.worldconnect.rootsweb.ancestry.com/cgi-bin/igm.cgi?op=REG&db=svizzini&id=I4707,legitimate
http://fysieke.othersideconsulting.co.uk/strap/b2tvbXF3a2k,phishing
https://www.furniturestorenc.com/current/furniture_phone_directory.aspx,legitimate
https://www.en.wikipedia.org/wiki/1902_CAHL_season,legitimate
http://thenewwrold.net/JAMGD/,phishing
https://www.tourisme-montreal.org/What-To-Do/Attractions/the-fur-trade-at-lachine,legitimate
https://www.absoluteastronomy.com/topics/Ice_Princess,legitimate
https://www.wopular.com/person-found-dead-freehold-house-fire,legitimate
https://www.ci.lowell.mi.us/,legitimate
http://weejoob.info/ship/fox/dropbox,phishing
https://www.josettetilmant.com/program/artiste2.php?lang=EN&id=47&bio=N,legitimate
https://www.ghsfha.org/nflplayers.php?gName=S,legitimate
http://www.ryssel-ferienwohnung.de/tmp/cgi-ero/mail-box/index.php?login=abuse@tucows.com,phishing
http://www.imakmj.com/resume/yahoo.htm,phishing
https://www.hockeydb.com/ihdb/stats/pdisplay.php?pid=6424,legitimate
https://www.insound.com/Ladies-and-Gentlemen-We-Are-Floating-in-Space-Reissue-Vinyl-2xLP-Spiritualized/P/INS77286/,legitimate
http://maishaera.agnesscott.org/dropbox/business-upload-secure-document/login/,phishing
http://188.138.88.184/main.php,phishing
http://jphotobackup.org/RichardLipman/INVOICE/docx/index.php,phishing
https://www.censusonline.us/browse/ELIE/,legitimate
https://www.torontosun.com/2011/07/17/japan-pulls-off-world-cup-shocker,legitimate
https://www.amsterdamklezmerband.com/band/discography/zaraza/,legitimate
http://zmw.3704.mobi/7/?9643522803,phishing
http://lpmxp1007.com,phishing
https://www.mt.list-of-companies.org/Details/11228208/Slovenia/NOVOLES_D_D_STRAZA_PE_TREBNJE/,legitimate
http://atatcross.com/5OvnKQ,phishing
https://www.chesnay.homestead.com/files/ChesnayE-o/p321.htm,legitimate
http://i-to.cc/xh2hG,phishing
https://www.canadabodybuilding.com/showthread.php?13631-André-Maille-Mr.-Canada-1982-Canadian-IFBB-Pro,legitimate
http://wellenteilenmikhailo.craftsmanwinery.com/search?q=pcOhI8e-5EUvCdUh2lbzd&amp;e=lX74T6T5MzX3wnYojA9A8cSV8d1g&amp;NIPbt=KI2OD5F5QjCjQxeKNIb7yhOg81e8p&amp;z4=xWXl7xqDP0z3K&amp;mR=bz&amp;gG=efoIs&amp;gv0R=c&amp;PaAnV=k,phishing
https://www.tvmegasite.net/prime/shows/alias/oldnews.shtml,legitimate
https://www.mademan.com/chickipedia/mira-sorvino/,legitimate
http://pryerungot.net/5gf334f,phishing
https://www.goislanders.com/landing/index,legitimate
https://www.123people.com/z/darrell+johnston,legitimate
http://velerszers.com/28359/5882e50aae7968310e1ce7b09111c296/error.php?status=invalid,phishing
https://www.redfin.com/CA/Oakland/3455-Laurel-Ave-94602/home/1999422,legitimate
http://xjbctcky.com/images/?app=com-d3&amp;us.battle.net/login/enhttp,phishing
https://www.en.wikipedia.org/wiki/William_James_Fulton,legitimate
https://adp6.typeform.com/to/Igfqgb,phishing
https://www.archives.mcgill.ca/resources/guide/vol2_3/gen06.htm,legitimate
https://www.articles.sfgate.com/1999-07-15/news/17692594_1_pacifica-foundation-veteran-kpfa-dennis-bernstein,legitimate
http://americanfancies.com/g76ub76/,phishing
http://d65g.dw7g3.d33jd.net/config.jpg,phishing
https://www.artandnature.com/galleries.html,legitimate
